date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,48.15714285714286,90.10714285714286,17.60571428571429,48.44428571428572,1.5457142857142858,16.47857142857143,-3.674285714285714,-2.0714285714285716,271.2757142857143,35.957142857142856,101834.71428571429,120119,
1_2,33.957142857142856,58.43,15.611428571428572,32.478571428571435,1.3371428571428574,28.49,-1.2771428571428574,-4.95,270.25857142857143,35.54857142857143,102469.42142857144,120119,
1_3,9.335714285714287,19.01,3.0614285714285714,12.615714285714287,0.3614285714285715,43.75428571428571,1.762857142857143,-5.457142857142857,269.2942857142857,32.53857142857142,102883.22714285714,120119,
1_4,13.331428571428571,35.00714285714286,6.381428571428572,27.52857142857143,0.66,34.59285714285714,-0.24571428571428575,-1.7028571428571428,268.34,38.59142857142857,102476.05142857143,120119,
1_5,24.904285714285717,44.57857142857142,7.114285714285714,36.322857142857146,0.7414285714285713,28.24714285714285,1.2957142857142858,-3.337142857142857,269.90285714285716,36.10285714285714,101758.59571428571,120119,
1_6,15.142857142857144,45.10428571428571,7.1499999999999995,40.65,0.5985714285714286,34.934285714285714,-0.1928571428571428,-0.9057142857142857,270.8157142857143,40.42285714285714,101790.62999999999,120119,
1_7,42.194285714285705,80.0257142857143,9.661428571428571,49.988571428571426,0.9114285714285714,25.880000000000003,1.5657142857142858,-0.19999999999999998,271.13428571428574,40.41285714285714,101191.18571428572,120119,
1_8,12.307142857142855,42.51285714285715,4.344285714285714,6.481428571428571,0.3814285714285714,60.20428571428572,5.192857142857143,-6.505714285714285,269.12857142857143,32.33,100665.85714285714,120119,
1_9,10.248571428571429,28.650000000000002,3.2685714285714282,10.904285714285715,0.44428571428571434,50.95285714285715,5.765714285714286,-6.028571428571428,268.8914285714286,31.839999999999996,100854.68285714286,120119,
1_10,6.087142857142857,12.364285714285714,2.34,3.7242857142857138,0.2871428571428571,58.814285714285724,3.855714285714286,-7.965714285714285,264.71999999999997,28.485714285714284,101800.43142857144,120119,
