date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,18.54362348178138,38.09406882591093,3.0453643724696366,3.6672874493927115,0.45751012145748965,63.38734817813767,2.5704858299595124,-0.7328137651821868,265.0717813765184,46.82400809716601,76193.17823886646,653100,
1_2,18.655020242914983,54.74617408906883,2.456072874493929,3.0556680161943337,0.3485829959514167,54.989251012145715,2.2982591093117426,-1.4402631578947371,264.0116801619433,43.57194331983805,76244.59734817801,653100,
1_3,19.092024291497975,49.102995951417,2.032165991902833,2.994655870445342,0.3525708502024292,54.65955465587043,3.327611336032382,-0.3581578947368426,265.1618218623481,45.509372469635586,75921.17342105265,653100,
1_4,14.225951417004042,35.3262145748988,1.9881376518218616,2.8841902834008093,0.29708502024291483,57.079028340081,3.476295546558703,1.505789473684211,265.7681983805669,51.83975708502025,75655.55678137657,653100,
1_5,11.34291497975709,33.67880566801619,1.825161943319838,2.3916194331983816,0.2788056680161945,52.01080971659918,1.1080769230769278,0.67595141700405,262.98190283400794,57.60109311740893,75841.78550607285,653100,
1_6,11.258643724696354,29.027773279352214,1.927226720647773,2.9275101214574915,0.3432995951417007,50.63133603238872,1.7516194331983785,-0.34945344129554606,261.73338056680177,55.3959109311741,76131.21724696348,653100,
1_7,10.644959514170036,26.027145748987863,1.9275303643724688,3.330121457489879,0.3261133603238868,52.18939271255051,0.9253643724696372,-0.28034412955465565,261.36985829959497,56.86807692307696,76542.22791497977,653100,
1_8,9.949898785425102,21.425587044534417,1.9432186234817823,3.3882388663967595,0.30870445344129577,52.738319838056675,2.028441295546564,1.1274696356275316,262.1579757085021,54.409271255060716,76645.62570850193,653100,
1_9,12.52157894736842,23.973279352226726,2.1322064777327934,3.631457489878543,0.36303643724696355,53.983967611336055,3.589534412955467,1.81273279352227,263.4565991902836,55.20619433198387,76837.83447368417,653100,
1_10,13.923299595141707,26.628724696356254,2.338400809716599,4.196072874493929,0.39621457489878525,57.710566801619414,4.499412955465586,2.575789473684213,264.5486639676113,50.25896761133602,76817.32222672057,653100,
1_11,14.779676113360328,27.119574898785427,2.352854251012145,4.062651821862347,0.4029757085020243,58.31617408906883,5.294331983805668,2.798866396761137,265.8758906882592,44.059635627530405,76601.72392712555,653100,
1_12,17.750668016194325,30.917064777327944,2.6385627530364335,3.720000000000002,0.4734210526315792,57.48854251012139,5.907591093117405,1.708340080971663,265.970850202429,42.70676113360324,76325.55722672064,653100,
1_13,21.778441295546564,34.93771255060731,2.763481781376522,3.8849190283400814,0.5142105263157892,59.0095546558705,5.184554655870453,2.1539878542510107,266.5606477732793,44.90817813765184,76219.08463562747,653100,
1_14,43.380303643724694,89.0868825910931,4.2742712550607305,10.690708502024291,1.0634210526315784,59.42629554655867,7.459048582995956,1.212854251012146,266.93204453441274,45.507510121457486,76041.4999595142,653100,
1_15,54.55157894736839,85.3107085020243,2.3511336032388663,8.191862348178132,1.8934615384615394,55.98064777327934,6.1690080971659835,0.43329959514170063,268.03971659919034,34.44763157894738,76089.225,653100,
1_16,29.955101214574906,47.49135627530364,3.1635425101214576,4.938400809716599,0.6584615384615383,62.1987854251012,7.0707085020243,2.7348178137651837,268.44631578947366,41.05773279352228,75770.78663967614,653100,
1_17,13.282044534412961,41.42591093117408,2.640850202429149,2.2384210526315793,0.3024898785425101,58.95157894736845,3.7607692307692218,1.836315789473686,264.674230769231,55.476153846153856,75959.98222672059,653100,
1_18,17.416012145748976,39.37020242914981,3.2556680161943308,2.8413765182186217,0.39678137651821854,60.295769230769224,5.112368421052632,1.7124696356275313,264.8469028340081,50.583724696356285,76467.26684210525,653100,
1_19,17.015020242914964,39.42220647773279,2.7446963562753033,3.406659919028338,0.3972469635627532,58.501578947368436,5.203076923076928,2.37514170040486,265.7638461538463,51.066943319838046,76534.73661943326,653100,
1_20,30.86892712550607,60.408380566801604,3.069473684210527,5.3506477732793485,0.7868218623481783,55.93321862348173,4.839412955465583,0.619048582995951,268.97030364372466,35.465931174089036,76649.87696356274,653100,
1_21,22.84004048582996,37.02404858299596,2.907672064777328,4.09556680161943,0.6137651821862348,61.53811740890688,3.653441295546559,1.9146761133603238,270.1805668016196,34.89645748987856,76273.40493927134,653100,
1_22,17.561518218623483,30.88129554655871,2.587044534412956,3.4532186234817805,0.4609109311740889,62.42706477732794,3.7589878542510093,3.1589878542510124,268.72406882591093,41.9243522267207,76062.25987854245,653100,
1_23,17.096538461538454,30.449777327935227,2.6293724696356278,3.3291700404858284,0.47054655870445355,60.30202429149791,2.9414372469635617,1.8094939271255055,266.79161943319843,47.864979757085045,75879.1476518218,653100,
