date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,99.78107692307687,145.28969230769232,35.52123076923076,72.652,1.8227692307692311,13.553076923076919,-2.814769230769231,-1.9070769230769227,273.672,33.81292307692307,102654.63292307693,130900,
1_2,44.51753846153846,68.45953846153847,18.557076923076924,44.70276923076925,1.0986153846153848,17.322000000000003,-2.9015384615384625,-6.0718461538461534,272.6086153846154,55.41600000000001,103318.52476923079,130900,
1_3,28.748461538461527,51.600153846153844,13.74,36.7156923076923,0.8123076923076927,28.450153846153842,0.40492307692307694,-6.229384615384616,269.8256923076923,27.6103076923077,103909.95569230766,130900,
1_4,38.06815384615384,63.19999999999999,17.412153846153846,48.08046153846155,1.089230769230769,15.990307692307693,0.8327692307692306,-5.169538461538461,268.5118461538461,36.924153846153835,103458.0184615385,130900,
1_5,79.38153846153848,114.69830769230765,31.768000000000008,57.360769230769215,1.6836923076923074,22.70553846153846,2.9638461538461547,-1.902,269.67892307692307,29.52599999999999,102844.87723076923,130900,
1_6,88.94815384615384,115.30446153846157,28.076307692307697,68.0123076923077,1.8121538461538464,20.935076923076924,0.43630769230769234,-2.8846153846153846,271.092,36.372307692307686,102757.56107692308,130900,
1_7,91.82323076923076,119.48246153846156,30.540307692307696,56.833692307692296,1.7924615384615386,32.18999999999999,1.4004615384615386,0.20169230769230762,272.3861538461539,34.64923076923077,102222.99399999995,130900,
1_8,52.28723076923077,111.20769230769231,15.219999999999999,25.33338461538462,0.940153846153846,45.166615384615405,5.7110769230769245,-3.94876923076923,270.7629230769231,33.47692307692309,101830.94015384614,130900,
1_9,30.090923076923076,76.22584615384615,13.867846153846159,23.77446153846154,0.7899999999999997,41.03723076923076,6.784769230769232,-4.4173846153846155,270.8881538461537,25.016461538461538,102020.9109230769,130900,
1_10,19.203999999999997,38.46738461538462,9.152307692307696,21.11384615384615,0.5470769230769229,47.406769230769235,3.084,-6.732769230769232,267.7041538461539,22.13061538461538,102877.45169230772,130900,
1_11,20.370153846153848,36.94323076923077,11.002153846153846,23.20246153846154,0.5852307692307693,44.11969230769231,0.6515384615384615,-4.928461538461536,265.41507692307675,22.514923076923083,103600.89769230766,130900,
1_12,54.505076923076906,91.09784615384618,26.183692307692308,47.51353846153847,1.059846153846154,27.203692307692304,4.298615384615385,5.375230769230769,269.2312307692308,23.31523076923078,103133.77846153844,130900,
1_13,92.11861538461538,133.35153846153844,26.85815384615384,53.20907692307695,1.2507692307692306,31.70338461538461,2.3726153846153837,6.740000000000001,272.6256923076923,57.64953846153847,102632.16876923082,130900,
1_14,130.43169230769226,173.77415384615387,29.96292307692308,70.51553846153844,1.658153846153846,25.828461538461546,2.809846153846153,3.3321538461538447,275.24923076923073,55.99646153846155,102181.62476923078,130900,
1_15,129.46461538461543,175.01907692307688,24.231692307692313,79.13184615384615,1.9600000000000004,14.493692307692308,-3.1723076923076925,-0.9389230769230767,273.2112307692308,57.51338461538461,102387.12353846154,130900,
1_16,60.465999999999994,126.31107692307691,21.521230769230772,62.25292307692306,1.4747692307692304,20.94538461538461,0.2701538461538462,-2.126461538461538,272.45784615384616,48.49184615384615,101878.64753846152,130900,
1_17,109.24630769230771,188.64907692307696,34.91000000000001,80.54184615384615,2.284153846153846,9.477384615384619,0.6416923076923076,0.1704615384615384,272.3216923076923,49.25907692307691,101801.85261538465,130900,
1_18,116.84076923076923,190.52953846153846,32.013999999999996,82.62184615384614,2.247230769230769,13.847384615384614,2.3453846153846154,2.0466153846153845,273.38384615384615,29.66999999999999,102417.16138461535,130900,
1_19,228.23800000000003,315.0633846153846,37.820153846153836,100.9958461538461,3.0246153846153847,16.97461538461538,2.686923076923076,-0.06753846153846153,274.6801538461539,31.337692307692308,102222.56492307695,130900,
1_20,194.38046153846147,246.556,29.817692307692294,87.38138461538462,2.6129230769230767,22.798153846153856,-3.9033846153846157,-1.4026153846153844,274.1441538461538,45.96384615384615,102311.11784615382,130900,
1_21,30.263076923076934,55.481538461538456,11.201384615384613,29.704307692307687,0.6246153846153846,33.25584615384616,-5.115230769230768,-3.4612307692307698,271.8898461538462,85.24092307692308,102259.76923076922,130900,
1_22,38.65984615384615,54.93938461538463,14.14569230769231,30.083538461538474,0.8116923076923076,34.236000000000004,-4.211384615384616,-4.34076923076923,267.17753846153846,80.62707692307694,102527.15384615389,130900,
1_23,26.14615384615384,43.699999999999996,14.339538461538456,23.899692307692305,0.6379999999999999,50.499538461538435,0.7907692307692306,-4.253384615384614,263.79707692307693,27.23646153846153,103151.20107692307,130900,
1_24,47.81030769230771,64.27923076923078,22.483846153846162,46.92753846153847,1.0315384615384615,36.31292307692309,0.18276923076923082,-0.9510769230769228,264.75661538461543,25.52584615384616,103391.05707692308,130900,
1_25,45.741692307692304,62.39292307692306,23.440461538461538,49.55815384615386,1.0746153846153843,32.53723076923075,-1.7753846153846153,-4.4183076923076925,264.73061538461536,33.63907692307693,103827.44692307693,130900,
1_26,45.66307692307693,59.991846153846154,21.08476923076923,44.43476923076923,0.8407692307692308,35.389230769230785,-0.6586153846153844,-1.3944615384615382,264.8352307692308,43.17307692307692,103832.11523076924,130900,
1_27,69.11446153846151,86.27692307692308,25.098461538461535,46.91184615384617,1.0456923076923075,34.459384615384614,-1.1513846153846155,2.7869230769230775,266.4656923076923,52.69461538461538,103233.23092307692,130900,
