date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,53.275294117647064,84.10529411764708,10.89,18.216470588235296,0.7600000000000003,86.82647058823532,-5.64764705882353,-7.32764705882353,283.9082352941176,76.74882352941175,98856.90235294118,350300,
1_2,27.987058823529413,49.45705882352942,7.1499999999999995,16.954117647058823,0.5829411764705883,69.29882352941176,-4.068235294117647,-6.991176470588235,286.40294117647056,83.80882352941175,98777.73529411764,350300,
1_3,19.435882352941178,37.20294117647059,7.094705882352942,17.504117647058827,0.4770588235294118,61.99117647058823,-4.380000000000001,-7.063529411764707,288.38176470588235,84.57882352941179,98702.82705882352,350300,
1_4,16.693529411764708,27.4364705882353,7.546470588235294,19.224705882352936,0.4829411764705884,49.6629411764706,-3.3847058823529412,-6.48235294117647,287.5988235294118,86.1094117647059,98510.42235294118,350300,
1_5,21.331764705882353,29.329411764705874,8.266470588235293,23.36176470588235,0.5358823529411765,30.445294117647062,-2.2788235294117642,-4.669411764705882,286.4729411764706,81.89705882352939,98492.1811764706,350300,
1_6,10.608235294117648,17.254705882352944,8.030588235294118,20.301764705882352,0.5588235294117647,37.63,-5.224117647058824,-7.63058823529412,283.98117647058825,90.74764705882353,98463.99352941176,350300,
1_7,13.569411764705885,18.079411764705885,5.361764705882352,22.065294117647056,0.6,35.87235294117647,-2.5541176470588236,-2.927058823529412,287.41117647058826,96.55117647058822,98191.67058823528,350300,
1_8,9.456470588235293,15.473529411764707,6.824117647058823,19.82294117647059,0.7358823529411764,27.699411764705882,2.4529411764705875,-6.437058823529411,284.135294117647,90.01411764705884,98192.68470588233,350300,
1_9,16.973529411764705,25.578235294117647,7.964117647058822,10.62,0.6329411764705882,59.15294117647059,2.1523529411764706,-8.47,280.02764705882356,44.195882352941176,98862.77823529411,350300,
1_10,16.996470588235294,26.580000000000002,9.022352941176472,11.965882352941176,0.43235294117647055,65.1929411764706,2.1282352941176472,-8.655882352941177,280.2247058823529,37.28764705882353,99131.67294117647,350300,
1_11,17.968235294117648,31.174705882352935,8.097058823529412,13.304705882352941,0.3864705882352941,72.77058823529414,-1.0794117647058823,-8.26,279.3870588235294,40.85647058823529,99296.69764705881,350300,
1_12,26.41941176470588,43.0770588235294,10.829999999999997,17.92647058823529,0.5041176470588234,75.93588235294116,-3.5852941176470594,-8.41,278.23999999999995,47.88470588235294,99436.07588235296,350300,
1_13,23.048823529411763,33.53588235294117,9.141764705882352,17.474705882352943,0.48117647058823526,71.71176470588235,-5.19,-8.23058823529412,279.23823529411766,64.3635294117647,99310.71176470589,350300,
1_14,13.738823529411762,25.80882352941176,7.030588235294117,17.921176470588232,0.4105882352941177,60.69764705882352,-3.67235294117647,-6.49235294117647,283.1170588235294,79.87529411764706,98952.37117647055,350300,
1_15,19.367647058823533,33.45764705882352,7.724705882352943,22.67705882352941,0.49117647058823527,52.54411764705881,-2.8141176470588243,-5.85764705882353,285.64941176470586,84.28882352941177,98530.89470588235,350300,
1_16,23.94588235294118,38.91647058823529,6.952941176470587,23.189999999999998,0.531764705882353,53.25705882352942,0.6588235294117647,-1.6888235294117646,288.1905882352941,74.47235294117645,98162.57235294118,350300,
1_17,46.60999999999999,57.56294117647059,9.637058823529411,25.53470588235294,0.6476470588235295,64.8323529411765,-1.8452941176470592,-4.938823529411765,287.85823529411766,74.28882352941174,98266.47058823527,350300,
1_18,51.28176470588236,66.89294117647059,10.73,29.500588235294124,0.7247058823529413,77.23294117647058,-3.3882352941176475,-6.157058823529412,286.9605882352941,87.68176470588236,98506.06235294118,350300,
1_19,36.96352941176471,50.83117647058823,9.581764705882353,23.70705882352941,0.5970588235294118,67.14941176470589,-2.944117647058824,-4.60235294117647,287.755294117647,87.81294117647057,98586.4576470588,350300,
1_20,37.85235294117647,53.25470588235294,9.64,19.369999999999997,0.6505882352941177,69.50411764705882,-3.8658823529411763,-5.141764705882353,286.88705882352946,85.78647058823528,98460.0811764706,350300,
