date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,141.6875,213.08249999999998,13.347500000000002,75.5125,1.7924999999999998,34.57749999999999,-2.905,-0.7925,280.205,53.74249999999999,102772.8775,310117,
1_2,31.155,50.835,10.299999999999999,51.8,0.7575000000000001,43.865,-5.2825,1.515,283.2425,78.8075,102633.6275,310117,
1_3,25.8375,47.39,10.0525,38.105000000000004,0.89,50.0,-6.4125,-6.97,282.08750000000003,83.6375,102876.3025,310117,
1_4,12.272499999999999,18.685000000000002,10.672500000000001,39.33,0.9025000000000001,38.7325,-5.2725,-6.609999999999999,280.0575,88.375,102609.55249999999,310117,
1_5,29.0775,39.4225,10.9875,47.4875,1.07,27.48,0.27,-7.33,278.975,80.2825,102456.74750000001,310117,
1_6,70.4425,87.71000000000001,12.63,67.525,1.1600000000000001,19.0075,-1.695,-3.8,278.42,81.0975,102485.33249999999,310117,
1_7,26.2075,33.0175,6.5875,52.43,0.9125000000000001,16.775000000000002,1.2825,-0.695,281.9525,88.1575,101851.3525,310117,
1_8,88.35749999999999,104.92999999999999,12.245,42.9675,1.32,40.665,10.07,-4.5874999999999995,276.5575,77.775,101991.01749999999,310117,
1_9,25.134999999999998,49.3575,11.745000000000001,35.72,0.7075,64.92,9.4725,-3.4325,274.735,50.3775,102447.345,310117,
1_10,33.175,69.13499999999999,15.625,50.3275,0.82,44.955000000000005,8.2725,-5.0625,274.865,46.5025,102816.21500000001,310117,
1_11,47.292500000000004,81.935,21.85,61.135,1.0125,28.517500000000002,4.3149999999999995,-6.307499999999999,273.6775,37.6225,103238.6325,310117,
1_12,34.6,59.037499999999994,18.622500000000002,57.7825,1.0075,25.425,3.5324999999999998,-5.1425,272.295,47.6575,103469.03499999999,310117,
1_13,64.1625,87.6025,19.575,87.6275,1.3175,16.7675,0.23750000000000002,-1.9774999999999998,274.565,34.589999999999996,103339.16750000001,310117,
1_14,36.97749999999999,52.677499999999995,12.14,65.475,0.725,29.0075,-1.7425000000000002,2.3525,279.79999999999995,71.345,102805.66999999998,310117,
1_15,52.434999999999995,74.52,15.719999999999999,85.75,1.0175,20.8975,-3.0475,0.17750000000000002,282.71750000000003,86.71000000000001,102327.155,310117,
1_16,74.4125,95.85749999999999,11.120000000000001,78.38749999999999,0.9875,11.202499999999999,0.9924999999999999,-0.36750000000000005,283.6875,90.00500000000001,101681.67499999999,310117,
1_17,126.11250000000001,166.0875,12.245,75.77,1.3925,15.280000000000001,3.11,-2.2275,281.0425,79.695,101978.70749999999,310117,
1_18,96.995,149.1025,9.424999999999999,65.22999999999999,0.9575,24.98,-2.7150000000000003,-2.4675000000000002,281.1475,79.8425,102330.62,310117,
1_19,128.25,159.4075,12.4525,80.06,1.2225,16.9825,-1.45,-1.995,281.95750000000004,82.6475,102378.08,310117,
1_20,103.595,125.16749999999999,10.0275,82.945,1.23,16.072499999999998,-1.5374999999999999,-1.08,280.8875,82.8125,102272.15,310117,
1_21,51.725,75.38499999999999,10.7175,72.1775,0.9675,31.062500000000004,-4.029999999999999,-2.145,281.1975,87.07,101964.5,310117,
1_22,39.5725,52.1725,8.115,63.2025,0.8775,40.79,2.4699999999999998,-4.9325,280.4925,76.20750000000001,101922.8875,310117,
1_23,105.215,137.64499999999998,8.41,51.975,1.28,27.425,-2.6125,-6.772500000000001,278.535,80.545,102406.9425,310117,
1_24,28.3975,47.815,9.98,37.9,0.8025,48.285,-2.575,-7.6025,276.195,64.2675,102810.155,310117,
1_25,18.25,26.0825,10.555,44.502500000000005,0.6799999999999999,40.480000000000004,-4.82,-7.3999999999999995,276.48,85.4325,102767.91,310117,
1_26,19.77,29.9125,12.3125,32.1025,0.6875,52.957499999999996,-2.2325,-8.9025,275.48749999999995,80.705,103053.6175,310117,
1_27,28.3525,40.9425,12.854999999999999,59.5025,0.8175,21.845,-2.555,-4.885,276.35,91.30999999999999,102707.34749999999,310117,
1_28,31.455000000000002,40.1375,9.375,52.540000000000006,0.8624999999999999,26.990000000000002,2.0575,-6.952500000000001,275.84,94.23,102400.85,310117,
1_29,104.42249999999999,121.33250000000001,20.1025,48.58,1.29,49.7325,5.0575,-6.6274999999999995,271.4875,58.7675,102889.5575,310117,
1_30,192.0075,223.01749999999998,24.43,91.88,1.9725000000000001,33.5525,2.7175000000000002,-4.1975,272.77000000000004,54.62,102876.29500000001,310117,
1_31,208.71500000000003,255.0775,28.105,116.56,2.1225,16.8025,2.8625000000000003,-4.825,274.24,59.1,102816.875,310117,
