date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,44.531666666666666,63.73499999999999,7.658333333333332,5.691666666666666,0.6483333333333333,78.14333333333333,-3.766666666666667,-3.876666666666667,291.6983333333334,84.74833333333333,101267.72333333333,469002,
1_2,28.688333333333333,46.77833333333333,2.948333333333333,2.4966666666666666,0.49333333333333335,81.60333333333334,-4.706666666666666,-3.9166666666666665,292.81166666666667,89.49666666666666,101149.78166666668,469002,
1_3,14.725,35.02166666666667,1.5716666666666665,2.231666666666667,0.34,82.29166666666667,-5.586666666666667,-4.04,293.65833333333336,88.64833333333333,101112.71500000001,469002,
1_4,12.229999999999999,25.153333333333336,1.5016666666666663,2.5566666666666666,0.2866666666666667,78.05666666666667,-4.283333333333332,-3.1816666666666666,293.44,94.06166666666667,101008.98333333334,469002,
1_5,10.12,19.734999999999996,2.69,6.091666666666668,0.31833333333333336,59.123333333333335,-4.196666666666666,-3.296666666666667,293.75,96.18833333333333,100898.34333333334,469002,
1_6,9.458333333333332,22.3,1.7416666666666665,4.901666666666666,0.3383333333333333,47.671666666666674,-4.2683333333333335,0.3383333333333334,295.1033333333333,95.87833333333334,100733.07333333332,469002,
1_7,6.69,13.446666666666665,1.3849999999999998,6.613333333333333,0.33666666666666667,46.11333333333334,-0.6533333333333333,3.5800000000000005,296.55333333333334,94.10000000000001,100687.61499999999,469002,
1_8,10.27,17.23,4.805,8.746666666666668,0.44,38.43166666666667,0.6,-0.8766666666666666,294.315,88.97500000000001,100981.64166666668,469002,
1_9,17.53,31.000000000000004,10.913333333333334,9.421666666666667,0.7716666666666666,40.705000000000005,-1.5116666666666667,-7.003333333333334,288.2083333333333,80.82333333333332,101616.545,469002,
1_10,20.683333333333334,26.118333333333336,8.183333333333335,8.146666666666667,0.5183333333333333,58.61666666666667,-1.8033333333333335,-6.864999999999999,288.58666666666664,72.22,101797.44499999999,469002,
1_11,14.88,22.251666666666665,7.313333333333333,6.311666666666667,0.31833333333333336,72.78166666666667,-3.671666666666667,-6.6866666666666665,289.59833333333336,63.13666666666668,101798.43666666666,469002,
1_12,13.659999999999998,22.733333333333334,6.0,4.3,0.2866666666666667,80.51166666666667,-5.453333333333334,-6.52,289.68833333333333,60.791666666666664,101816.84666666668,469002,
1_13,13.533333333333337,24.92833333333333,3.0316666666666667,2.41,0.305,85.745,-5.785,-4.985,290.1266666666666,74.51333333333334,101641.61833333333,469002,
1_14,10.203333333333333,20.8,1.5716666666666665,2.0683333333333334,0.2733333333333334,86.40499999999999,-5.133333333333333,-3.82,291.025,83.03166666666667,101463.51333333332,469002,
1_15,9.653333333333334,17.576666666666664,1.6416666666666666,3.1650000000000005,0.255,83.235,-3.8299999999999996,-2.6100000000000003,291.24666666666667,84.28666666666668,101183.50833333335,469002,
1_16,10.475,16.333333333333332,1.4233333333333336,3.815,0.25333333333333335,79.52166666666666,-2.5383333333333336,-1.9266666666666667,291.74499999999995,85.42833333333334,100979.47666666667,469002,
1_17,25.399999999999995,32.44166666666667,7.44,8.728333333333333,0.375,82.15833333333335,-1.933333333333333,-2.9166666666666665,292.00333333333333,76.33833333333332,101002.83999999998,469002,
