date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,25.082,45.436,8.08,32.95,0.8540000000000001,23.158,-0.36000000000000004,-1.47,270.784,31.735999999999997,100360.92,110114,
1_2,25.209999999999997,39.482000000000006,5.776,27.082,0.7859999999999999,30.18,1.162,-3.8099999999999996,269.828,32.938,101023.412,110114,
1_3,8.764,15.572,3.85,12.343999999999998,0.366,45.370000000000005,3.8920000000000003,-4.67,268.76200000000006,29.625999999999998,101448.736,110114,
1_4,16.272,25.252000000000002,5.612,22.043999999999997,0.492,37.07,2.168,-2.4560000000000004,268.084,34.648,101020.974,110114,
1_5,20.628,31.997999999999998,6.148000000000001,30.524,0.648,31.838,3.232,-3.534,269.928,30.732,100337.112,110114,
1_6,16.504,25.116000000000003,5.818,24.828,0.526,38.726,1.6760000000000002,-1.9419999999999997,270.266,32.269999999999996,100331.826,110114,
1_7,29.396000000000004,44.324,9.792,30.956,0.7,28.610000000000003,3.2479999999999998,-2.0040000000000004,270.934,42.824,99725.394,110114,
1_8,10.34,30.919999999999998,4.412,5.63,0.33,59.872,6.944,-7.196000000000001,268.56,30.004,99286.36399999999,110114,
1_9,6.02,17.844,3.272,6.934,0.328,56.806000000000004,6.6659999999999995,-6.638,268.49399999999997,29.998,99470.838,110114,
1_10,4.787999999999999,10.77,2.804,4.354,0.278,60.926,3.8260000000000005,-6.746,264.764,25.878000000000004,100377.794,110114,
1_11,8.065999999999999,12.447999999999999,4.138,13.526000000000002,0.388,53.424,3.4880000000000004,-3.346,264.82800000000003,26.483999999999998,101009.30600000001,110114,
1_12,38.14200000000001,45.722,15.324000000000002,53.378,0.9799999999999999,21.486,5.006000000000001,-1.438,270.858,32.562,100465.68,110114,
1_13,89.696,102.78999999999999,20.674,73.32600000000001,1.49,12.056000000000001,0.12800000000000003,-0.242,271.07800000000003,40.20399999999999,100109.32200000001,110114,
1_14,100.58399999999999,101.638,12.684000000000001,55.790000000000006,1.4460000000000002,31.468000000000007,3.914,-2.85,272.73400000000004,43.94199999999999,99702.534,110114,
1_15,30.788,48.394,7.428,42.652,0.858,32.839999999999996,-1.152,-0.654,269.446,52.754,99984.25600000001,110114,
1_16,39.998000000000005,120.52000000000001,7.078,32.948,0.702,38.656,1.8359999999999999,-1.374,270.99999999999994,38.898,99418.39199999999,110114,
1_17,39.552,83.392,8.565999999999999,35.803999999999995,0.916,34.762,2.0580000000000003,-2.7,271.56000000000006,35.45,99346.092,110114,
1_18,37.162,57.66600000000001,12.644000000000002,50.982,0.8240000000000001,26.422000000000004,5.4,-0.692,272.60200000000003,31.118000000000002,99857.128,110114,
1_19,44.309999999999995,66.982,11.133999999999999,48.682,1.006,31.79,5.856,-3.0740000000000003,273.79,32.546,99733.292,110114,
1_20,30.824,67.876,8.232,38.314,0.746,28.148000000000003,-0.962,-0.8719999999999999,270.368,44.568,100006.07800000001,110114,
1_21,38.722,76.94800000000001,18.706,42.867999999999995,1.206,15.036000000000001,-2.88,0.27399999999999997,266.422,78.01,100050.87999999999,110114,
1_22,20.901999999999997,40.262,6.132000000000001,23.562,0.628,41.784,-0.30799999999999994,-1.9579999999999997,264.7,51.846000000000004,100155.558,110114,
1_23,6.9319999999999995,16.625999999999998,3.378,7.978,0.36800000000000005,61.924,3.636,-3.814,261.66600000000005,25.674,100543.572,110114,
1_24,11.925999999999998,20.080000000000002,4.572,16.278,0.43,54.032,2.8560000000000003,-2.4880000000000004,263.924,27.97,100805.44399999999,110114,
1_25,11.172,19.93,4.0280000000000005,17.55,0.418,55.938,0.34400000000000003,-2.1,263.23,31.410000000000004,101361.848,110114,
