date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,76.35152173913046,150.19760869565212,68.32652173913041,48.41391304347826,1.522173913043478,18.84152173913043,3.5041304347826094,0.7704347826086958,266.7052173913044,58.29239130434783,86783.78717391305,140600,
1_2,41.94391304347827,95.68760869565216,41.439782608695666,31.273043478260863,1.1382608695652177,27.00152173913044,-0.6367391304347827,-2.7497826086956527,263.64565217391305,59.020434782608675,87400.86043478263,140600,
1_3,24.239565217391306,43.96782608695652,25.24978260869566,20.908043478260876,0.973260869565217,32.684782608695656,-1.8295652173913042,-2.0176086956521733,260.3671739130435,55.36760869565216,87795.53239130437,140600,
1_4,33.579347826086966,53.30521739130434,25.85021739130435,26.190434782608694,1.0156521739130435,30.206739130434777,-1.918695652173913,-0.5328260869565218,260.475652173913,64.55500000000002,87284.16195652173,140600,
1_5,67.86826086956522,103.39739130434782,38.45108695652173,33.13043478260869,1.3806521739130437,24.536956521739125,-0.6313043478260871,-0.9184782608695654,263.14543478260873,62.91282608695651,86873.46195652173,140600,
1_6,78.43478260869563,125.16673913043475,51.09739130434784,40.36326086956522,1.5976086956521738,19.612608695652174,-1.8639130434782607,0.3130434782608696,263.7021739130434,51.869565217391305,86749.6493478261,140600,
1_7,76.59586956521738,96.54021739130434,40.288260869565214,33.95978260869565,1.1669565217391307,30.914565217391313,4.72413043478261,-1.162608695652174,262.4732608695651,75.70782608695652,86431.02826086956,140600,
1_8,11.717173913043482,37.78891304347827,10.265434782608695,12.598260869565221,0.4602173913043478,57.45652173913045,10.826521739130435,-5.413478260869566,258.68934782608693,59.21934782608696,86270.785,140600,
1_9,12.278260869565214,30.57891304347826,11.014130434782606,13.911521739130434,0.5417391304347826,56.661739130434796,10.460652173913044,-4.945217391304347,259.5495652173914,61.9991304347826,86380.96434782611,140600,
1_10,13.607173913043475,30.04586956521739,13.86173913043478,15.60826086956522,0.6302173913043478,55.21456521739131,7.624782608695651,-4.899565217391305,259.4773913043478,59.6495652173913,86824.88152173915,140600,
1_11,32.91565217391305,53.48173913043479,30.491956521739123,27.646521739130435,1.0052173913043483,40.8936956521739,3.150869565217391,-2.1373913043478256,259.2310869565218,58.70565217391302,87314.52913043478,140600,
