date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,102.66243243243241,144.30837837837836,15.879729729729725,36.61000000000001,1.1294594594594591,54.320540540540534,-2.2437837837837833,0.8727027027027029,279.5162162162162,44.605675675675684,102777.42567567568,320600,
1_2,32.6291891891892,48.01594594594596,9.936486486486489,23.378648648648646,0.5554054054054053,57.16351351351351,-5.182702702702702,1.83945945945946,282.2735135135135,74.93162162162162,102685.36324324325,320600,
1_3,19.23837837837838,29.83378378378378,6.14972972972973,7.567297297297296,0.44351351351351354,64.69378378378381,-5.986216216216217,-7.0397297297297285,281.1283783783784,73.25648648648648,103045.09027027029,320600,
1_4,9.875405405405406,12.752702702702702,3.2286486486486483,8.895675675675676,0.37486486486486487,56.992972972972964,-5.174594594594593,-6.196756756756757,278.8602702702703,84.05729729729731,102760.63054054054,320600,
1_5,37.508108108108104,43.457837837837836,8.185405405405406,17.583783783783783,0.6175675675675674,58.799459459459456,0.9399999999999998,-6.431891891891891,276.6840540540541,83.93972972972975,102542.10108108107,320600,
1_6,82.19,96.63297297297296,13.776216216216216,26.546486486486483,0.9524324324324323,63.742702702702715,-1.1378378378378378,-3.3681081081081077,277.15270270270275,73.35486486486485,102534.77972972975,320600,
1_7,25.46702702702703,31.630810810810807,8.349459459459458,33.557567567567574,0.7410810810810811,38.4818918918919,-0.43999999999999995,0.5364864864864866,280.9178378378379,89.39297297297298,101843.56459459462,320600,
1_8,95.54486486486486,111.54135135135134,16.688918918918915,39.2410810810811,1.2686486486486486,43.48378378378377,10.084864864864864,-2.8935135135135126,275.31810810810816,76.8727027027027,101921.92891891891,320600,
1_9,27.610000000000003,59.59567567567567,17.22972972972973,30.45972972972973,0.7145945945945948,55.18891891891892,9.31837837837838,-1.1951351351351354,273.491081081081,48.88027027027026,102346.30324324322,320600,
1_10,31.654324324324318,62.17108108108108,15.508918918918917,28.151351351351348,0.6516216216216214,50.07702702702703,8.455135135135134,-4.4951351351351345,273.2913513513513,36.95486486486486,102772.28108108106,320600,
1_11,41.00432432432433,66.43351351351353,15.701621621621623,30.77081081081081,0.734054054054054,43.06513513513514,6.244324324324326,-5.515675675675674,271.8897297297297,32.839999999999996,103248.14972972975,320600,
1_12,28.14918918918919,45.15945945945946,14.01081081081081,26.45135135135135,0.7105405405405405,42.586216216216215,5.157567567567567,-4.103513513513513,271.0302702702703,46.93945945945947,103470.25702702702,320600,
1_13,66.62243243243242,91.70864864864866,23.914864864864864,69.85,1.1772972972972973,24.802972972972974,0.9562162162162161,-0.3491891891891891,273.91135135135136,31.936756756756754,103323.49054054052,320600,
1_14,44.615405405405404,65.79405405405403,17.731621621621624,67.16729729729727,0.7935135135135135,27.109459459459462,-0.28297297297297297,5.01108108108108,279.3272972972973,59.79918918918919,102778.37513513514,320600,
1_15,73.29621621621622,91.82675675675674,20.947567567567567,68.47702702702703,1.0027027027027025,33.90081081081082,-2.6370270270270266,0.7883783783783782,281.202972972973,77.56675675675675,102351.4827027027,320600,
1_16,72.44216216216215,85.65270270270271,11.231351351351352,49.155675675675695,0.8318918918918919,20.705945945945945,0.7821621621621622,0.16864864864864862,282.16135135135136,97.86162162162162,101680.24810810809,320600,
1_17,118.9710810810811,126.12486486486486,13.689729729729734,40.387027027027024,1.0762162162162159,36.660810810810815,3.3299999999999996,-1.1508108108108108,279.6448648648649,84.41567567567569,101958.61945945946,320600,
1_18,105.95756756756754,125.28972972972969,16.74027027027027,31.904324324324325,1.0748648648648647,54.11864864864865,-1.738378378378379,-2.2491891891891886,279.8340540540541,79.00756756756758,102376.38594594593,320600,
