date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,58.60672839506172,71.41111111111114,18.76265432098765,10.236975308641973,0.9262962962962957,54.46123456790124,-1.0343827160493826,4.381111111111112,285.0161728395062,72.58234567901236,93314.65203703704,451000,
1_2,73.2677777777778,92.21845679012343,18.06827160493828,15.400432098765446,1.145370370370371,44.15283950617284,-1.4396296296296294,4.347592592592594,286.6354320987654,87.43333333333342,93284.90172839502,451000,
1_3,68.7825925925926,89.78654320987648,16.14765432098765,19.25407407407408,1.2226543209876541,35.75950617283952,-3.7160493827160486,2.0364197530864194,285.76808641975293,92.38709876543211,93375.04049382712,451000,
1_4,66.48981481481484,85.24827160493825,17.96851851851852,19.103271604938275,1.2370987654320988,27.210000000000008,-3.170493827160494,0.7829012345679016,284.7864814814815,95.7051234567901,93231.60512345676,451000,
1_5,38.275740740740744,55.83722222222223,14.457777777777782,11.55574074074074,1.190925925925925,29.63006172839506,-2.8806790123456794,0.5670987654320989,282.933024691358,94.39444444444442,93203.80759259255,451000,
1_6,24.791604938271615,35.63481481481481,13.476234567901235,12.625308641975309,1.2130864197530873,27.436604938271604,-1.4687654320987649,2.52574074074074,284.35734567901244,95.81740740740742,92905.59716049381,451000,
1_7,33.24043209876543,45.49401234567902,13.006111111111107,14.710308641975319,1.3050617283950623,23.717530864197542,-1.9465432098765434,1.6614814814814827,284.98469135802463,95.39543209876547,92834.48604938271,451000,
1_8,18.57240740740741,36.2454938271605,16.99172839506172,9.953024691358026,1.1185185185185187,30.481851851851832,-3.2588888888888876,-5.479567901234567,279.62666666666655,78.44,93528.54135802473,451000,
1_9,32.37203703703703,51.88746913580246,16.163703703703693,6.7408641975308585,0.9944444444444442,48.385740740740765,-1.716172839506173,-3.423765432098765,277.0314814814816,58.65925925925923,93996.44802469133,451000,
1_10,35.5016049382716,49.873456790123456,11.109444444444437,8.399814814814816,0.8893827160493828,53.01524691358021,-2.317037037037037,-3.6286419753086414,279.00722222222214,49.24771604938271,94178.15814814816,451000,
1_11,38.84648148148146,53.460740740740725,9.98987654320988,11.281296296296293,0.7856172839506175,46.95432098765432,-2.9425308641975296,-1.913827160493828,279.76419753086424,39.757345679012346,94156.79253086417,451000,
1_12,36.85135802469137,52.950185185185184,12.387160493827166,14.508518518518509,0.8150000000000004,45.8701234567901,-3.371851851851852,0.09327160493827143,279.89191358024686,43.47759259259262,94106.29512345679,451000,
1_13,48.87654320987653,64.72716049382716,12.93265432098765,17.86975308641976,0.9391358024691355,47.092469135802496,-3.0540123456790145,3.3449382716049376,280.6937654320986,51.66987654320986,93764.92567901235,451000,
1_14,56.1069135802469,69.6387654320987,12.178456790123459,14.83975308641975,0.8808641975308641,50.00111111111112,-1.807716049382717,2.9792592592592584,281.5543827160493,65.8262962962963,93567.07074074072,451000,
1_15,63.202222222222225,75.5968518518519,11.450493827160495,14.088765432098771,0.8737654320987653,53.46123456790125,0.08327160493827153,5.405000000000001,284.1911728395062,81.719012345679,93074.76006172842,451000,
1_16,48.79845679012345,66.46228395061732,11.592345679012341,12.426975308641973,0.9897530864197535,39.953641975308635,0.42950617283950643,0.2845061728395061,285.0205555555556,79.24154320987651,93103.70537037033,451000,
1_17,51.70654320987653,72.06018518518518,15.129012345679007,12.77185185185185,1.1365432098765438,40.788271604938245,-0.4003086419753087,2.8399382716049386,285.95771604938267,81.165,93070.38259259253,451000,
1_18,58.2174691358025,71.34493827160493,12.32,10.372345679012346,1.002222222222222,52.51277777777774,-1.1506790123456794,3.9868518518518528,288.1873456790124,85.72771604938274,93103.54216049385,451000,
1_19,45.41851851851851,69.99043209876541,13.493827160493819,14.437592592592589,0.9564197530864196,43.88925925925929,-1.7480246913580246,-0.45623456790123457,285.34327160493837,88.0273456790123,93462.7930864197,451000,
1_20,54.23296296296297,73.56728395061735,15.180185185185183,9.972345679012356,1.0323456790123453,47.92141975308642,-1.4005555555555558,2.793827160493826,286.13006172839516,85.16820987654323,93167.49111111114,451000,
