date,PM2.5(微克每立方米), PM10(微克每立方米), SO2(微克每立方米), NO2(微克每立方米), CO(毫克每立方米), O3(微克每立方米), U(m/s), V(m/s), TEMP(K), RH(%), PSFC(Pa),code,
1_1,80.90059829059827,132.4324786324786,17.573333333333338,26.478461538461527,1.0673504273504277,37.25145299145298,-2.181452991452992,0.7087179487179481,281.59145299145297,59.273333333333326,96780.18341880337,431200,
1_2,54.96179487179488,79.47076923076926,11.89333333333333,17.327350427350428,1.0090598290598296,38.26025641025641,-2.2070085470085465,-1.1224786324786324,281.20991452991456,79.59512820512818,96841.45504273509,431200,
1_3,25.89111111111111,36.832735042735045,7.159145299145296,22.75247863247862,1.2344444444444442,28.022820512820502,-3.996923076923078,-4.879145299145303,275.7467521367522,91.55068376068381,97244.2314529915,431200,
1_4,16.560854700854705,28.817094017094007,8.115384615384619,19.300769230769227,0.89982905982906,17.51068376068376,-2.544957264957266,-4.533675213675213,272.1447008547009,94.51965811965812,97120.15940170937,431200,
1_5,43.49376068376067,60.13905982905985,9.311196581196576,12.933846153846154,0.797606837606837,37.5105128205128,-2.3253846153846163,-3.7835042735042723,270.8163247863246,87.91393162393163,97029.30273504277,431200,
1_6,22.09811965811965,32.57700854700854,7.842991452991451,12.372564102564104,0.8599145299145301,34.405213675213666,-2.116837606837607,-2.5875213675213677,272.9992307692308,93.05222222222223,96576.31931623933,431200,
1_7,19.099743589743593,29.42666666666666,8.405897435897437,10.579658119658118,0.8682905982905988,46.6474358974359,-2.1047863247863257,-3.74145299145299,272.6682905982906,92.25495726495723,96652.9200854701,431200,
1_8,45.48743589743593,62.67811965811967,12.508803418803419,11.409743589743584,0.9255555555555556,60.05094017094012,-1.6382051282051286,-4.38991452991453,273.4809401709402,76.08401709401711,97342.79324786327,431200,
1_9,48.23290598290597,66.8423076923077,10.496837606837607,14.245384615384614,0.9188888888888884,43.672905982905974,-0.41786324786324797,-1.66905982905983,276.0665811965813,57.90957264957266,97552.69598290593,431200,
1_10,46.247179487179466,76.27384615384615,11.58623931623932,19.90256410256411,0.9619658119658122,43.03666666666665,-1.4459829059829055,-2.3093162393162388,277.7910256410256,54.88376068376071,97732.95008547005,431200,
1_11,53.89401709401709,86.61803418803422,13.28333333333334,19.695897435897432,0.9267521367521365,40.89974358974357,-2.53923076923077,-1.9755555555555564,278.4634188034188,54.04760683760685,97751.59401709403,431200,
1_12,47.957948717948696,83.12829059829062,17.309487179487185,22.07230769230769,0.7604273504273501,49.36717948717951,-4.2160683760683755,-1.1059829059829056,277.62085470085464,54.98290598290598,97727.48769230768,431200,
1_13,54.82948717948721,88.87752136752135,14.930256410256403,24.74136752136752,0.7683760683760682,40.92991452991454,-3.095128205128205,0.8942735042735046,279.5711111111111,45.55153846153844,97313.01094017095,431200,
1_14,64.79350427350427,98.92512820512815,14.76717948717948,22.03333333333332,0.8235897435897438,42.536495726495716,-0.570940170940171,1.268034188034188,280.75854700854705,50.941025641025654,97015.84376068378,431200,
1_15,73.7079487179487,109.50213675213672,14.919914529914532,25.525641025641015,1.1013675213675211,32.71632478632478,-0.9139316239316241,2.810598290598288,281.6496581196581,71.64931623931624,96523.08247863248,431200,
1_16,56.30401709401709,71.62700854700856,13.346239316239314,16.499658119658125,0.9643589743589743,32.1853846153846,-0.6486324786324786,-0.5547008547008546,281.02871794871794,86.60940170940171,96514.25299145297,431200,
1_17,51.09632478632481,69.0428205128205,14.532991452991451,11.173846153846151,0.8158119658119658,43.05094017094018,-0.847606837606837,0.9748717948717947,282.92803418803425,71.70572649572651,96474.85495726495,431200,
1_18,68.56948717948717,94.61863247863248,10.882136752136754,16.202735042735046,0.9827350427350423,38.68786324786324,-2.9155555555555557,-2.5305982905982916,281.0333333333333,78.68273504273505,96759.35905982905,431200,
